volume_lag_1,volume_lag_6,volume_lag_12,volume_lag_24,volume_lag_48,return_6h,return_12h,return_24h,momentum_6h,momentum_12h,momentum_24h,roc_24h,volume_std_6h,volume_std_12h,volume_std_24h,volume_mean_24h,volume_change_24h,sma_7,sma_14,sma_30,macd,bb_width,rsi_14,price_range,atr_14,vpt
0.00104115801188561,0.000706398898786847,0.000563721568137156,0.0014862751143885702,0.0008233598745177845,0.17342544024012882,0.09981472442456697,0.055500060949086064,0.47419155132573626,0.5243821241221126,0.44401762239618864,0.05550006199532789,0.007828419340024621,0.0074485045197600795,0.005672422251630304,0.0025004130646865607,0.0021751072479470014,0.00040582604420865597,0.000436053866756907,0.0004562387410476014,0.38790394361456804,0.0005919495370033048,0.24837671955309185,0.000242479744297961,0.0003396419166130932,6.700179083080976e-05
0.001289324461907229,0.0008697442346656416,0.0013266895916617513,0.00023130895618653176,0.0008665191828931205,0.18157690201853788,0.10393384619964272,0.05663626976570535,0.4745006858979382,0.5245373140580564,0.44410417489825343,0.056636270786390705,0.007897990196408102,0.007515968670405101,0.005633681905599767,0.0025442192433657285,0.005760962471863304,0.0003861561599962701,0.0004281732242390896,0.00045002341640664823,0.3879127009852395,0.0005851037489822705,0.36813126777908856,0.00015507425507428488,0.00036904865033847754,7.139067330201879e-05
0.0006812471200168314,0.0015547036874860088,0.0007484653710924906,0.0006193052950487079,0.0009379437462757245,0.18384506818998883,0.10484012752409255,0.05743161324449018,0.4745853343272383,0.524571373442228,0.44416618593137835,0.05743161424803645,0.008291614871590325,0.0075937356560321955,0.00566298589685242,0.0025114179671041747,0.0013306093702329016,0.000378664063971426,0.00041996683179207887,0.0004442115324056066,0.38792717039227315,0.0005934820397792591,0.3611671065169127,7.27439232893864e-05,0.00036986875845033886,7.162609970770762e-05
0.00028239971557545443,0.008301051574129891,0.0005170099022401645,0.0005191068524559777,0.001532174294986948,0.18237887294814403,0.10249460050015491,0.05690947909543698,0.4745312637446457,0.5244834782572687,0.4441269634051262,0.05690948011101884,0.002870715158753567,0.007571621670979568,0.005652801583587332,0.0025252062510775697,0.0030452411963666887,0.00037057059569040653,0.000411397102885582,0.0004373998172534795,0.38792272840586806,0.0006170576819782118,0.3567811085643793,0.00012744284235195126,0.0003671741175113577,6.93353879216537e-05
0.0006607278602776534,0.0032637313133046446,0.0009579199700519022,0.0013627327581879278,0.0005408504878747028,0.18422990242820758,0.10006823559777675,0.05649594160665765,0.47459987744945287,0.5243909136406085,0.44409541008791775,0.0564959426315126,0.0009333091665870338,0.007629547155225857,0.005681565279615907,0.0024426588213062703,0.001044126687206287,0.0003614998974931021,0.00040256426826704254,0.00042981045565050954,0.3879133272130736,0.000645465710722947,0.3536709614331088,0.0001657884763339531,0.0003879111369113284,6.8413510312444e-05
0.0005148788686206995,0.00104115801188561,0.0004732665133405906,0.0008074292653823934,0.0005069015133698244,0.18751254508077797,0.1006041889857635,0.05733060802430704,0.4747195785322958,0.5244104153847714,0.4441593932033682,0.05733060903060474,0.0009213159247075704,0.007649412023815178,0.0057120808564633686,0.0023988954809974817,0.0012598343808381427,0.00036340424297098936,0.0003942325873857265,0.0004234431098988642,0.38792364703104565,0.0006562807850962527,0.3642275002527053,7.612736158191821e-05,0.0003870910287994653,6.94301673997693e-05
0.00035793109924856263,0.001289324461907229,0.000706398898786847,0.0013314103072457767,0.00027193840914976756,0.1851474771215969,0.09930208873107313,0.05755441225646127,0.47463343850071726,0.5243620730330438,0.4441782375455899,0.05755441325869688,0.0003899060420265857,0.007699126136034906,0.005746902243841071,0.002306003320065046,0.0008285869920113867,0.00036327895708428577,0.0003798244174405921,0.0004139710253096407,0.38791210838453466,0.0006752999978107057,0.2668268372372043,0.00011108955727139035,0.0003872081871011603,6.76787913265694e-05
0.000377304526180578,0.0006812471200168314,0.0008697442346656416,0.0007891007344725447,0.0003272969491805446,0.18130843757589107,0.1025213173063645,0.057620739830473645,0.47449210918483725,0.5244856756368927,0.44418327731153295,0.05762074083121172,0.0003027635996184909,0.007761498664585698,0.0057704058022381936,0.0022679893366262215,0.0013990048819443113,0.0003638051578084394,0.00036448911308159743,0.0004045924921731503,0.3879073524984641,0.0006834686983636848,0.24414523683544884,7.894689349236033e-05,0.00039880685896893946,6.772282034555359e-05
0.00039865485619569835,0.00028239971557545443,0.0015547036874860088,0.0010229628593819596,0.00018073916720448782,0.17576186614419928,0.1000939154762039,0.05612874510468042,0.47428738677212456,0.5243972311070275,0.4440721833405283,0.05612874614034421,0.0021682978288945247,0.007809849317463828,0.005845907388814651,0.002405158693710825,0.005591487829635956,0.0003419803563447604,0.0003437413483606048,0.0003936586661349728,0.3878605037690169,0.0007401640540101221,0.20679749047074375,0.0002881561612471204,0.0004372347819248199,4.920962919798581e-05
0.0024318446774570803,0.0006607278602776534,0.008301051574129891,0.0010463446653288066,0.0003922132242480957,0.18033294245179352,0.10239216828909814,0.05700638286528593,0.47445705653129444,0.5244823795674568,0.4441379194180458,0.05700638388061701,0.0022166745963452853,0.0030836414814361885,0.005880465808323922,0.002339515566217804,0.0010264036021212953,0.0003252672190585678,0.00033163848560669227,0.00038433860265643937,0.3878508754310076,0.0007594774934543978,0.31606780523372985,0.00018552519970705216,0.00042587042666043036,5.094802591833194e-05
